case_id,split,split_ratio,rule_family,reference_proof_state,candidate_rule_id,material_type,action_type,stratification_key,row_index,fold_id,leakage_checked
CASE_1019,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1019,0,yes
CASE_1020,train,70/15/15,Minamata-inspired,human_review_required,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__human_review_required,1020,0,yes
CASE_1021,train,70/15/15,Montreal-inspired,probable_violation,MON_R04,ODS_blend,sale,Montreal-inspired__probable_violation,1021,0,yes
CASE_1022,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,1022,0,yes
CASE_1023,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__human_review_required,1023,0,yes
CASE_1024,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__insufficient_evidence,1024,0,yes
CASE_1025,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,1025,0,yes
CASE_1026,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,1026,0,yes
CASE_1028,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1028,0,yes
CASE_1029,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1029,0,yes
CASE_1031,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,1031,0,yes
CASE_1032,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,1032,0,yes
CASE_1035,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,1035,0,yes
CASE_1036,train,70/15/15,Minamata-inspired,human_review_required,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__human_review_required,1036,0,yes
CASE_1037,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,1037,0,yes
CASE_1038,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,1038,0,yes
CASE_1039,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R05,mercury_air_emission,release,Minamata-inspired__insufficient_evidence,1039,0,yes
CASE_1040,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R03,HCFC_batch,use,Montreal-inspired__insufficient_evidence,1040,0,yes
CASE_1043,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,1043,0,yes
CASE_1045,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,1045,0,yes
CASE_1046,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,1046,0,yes
CASE_1047,train,70/15/15,Montreal-inspired,human_review_required,MON_R03,HCFC_batch,use,Montreal-inspired__human_review_required,1047,0,yes
CASE_1048,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,1048,0,yes
CASE_1049,train,70/15/15,Basel-inspired,probable_violation,BAS_R02,waste_solvent,export,Basel-inspired__probable_violation,1049,0,yes
CASE_1050,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,1050,0,yes
CASE_1052,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__insufficient_evidence,1052,0,yes
CASE_1053,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__probable_violation,1053,0,yes
CASE_1054,train,70/15/15,Stockholm-inspired,probable_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__probable_violation,1054,0,yes
CASE_1056,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,1056,0,yes
CASE_1059,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,1059,0,yes
CASE_1060,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,1060,0,yes
CASE_1061,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,1061,0,yes
CASE_1062,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1062,0,yes
CASE_1063,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,1063,0,yes
CASE_1064,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1064,0,yes
CASE_1067,train,70/15/15,Stockholm-inspired,no_violation,STO_R01,listed_POP,use,Stockholm-inspired__no_violation,1067,0,yes
CASE_1068,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,1068,0,yes
CASE_1069,train,70/15/15,Minamata-inspired,probable_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__probable_violation,1069,0,yes
CASE_1070,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__confirmed_violation,1070,0,yes
CASE_1071,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__no_violation,1071,0,yes
CASE_1072,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,1072,0,yes
CASE_1073,train,70/15/15,Stockholm-inspired,human_review_required,STO_R01,listed_POP,use,Stockholm-inspired__human_review_required,1073,0,yes
CASE_1074,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__insufficient_evidence,1074,0,yes
CASE_1075,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__no_violation,1075,0,yes
CASE_1076,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,1076,0,yes
CASE_1077,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,1077,0,yes
CASE_1078,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,1078,0,yes
CASE_1079,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,1079,0,yes
CASE_1080,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,1080,0,yes
CASE_1081,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,1081,0,yes
CASE_1082,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1082,0,yes
CASE_1083,train,70/15/15,Basel-inspired,probable_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__probable_violation,1083,0,yes
CASE_1084,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,1084,0,yes
CASE_1085,train,70/15/15,Stockholm-inspired,no_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__no_violation,1085,0,yes
CASE_1086,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,1086,0,yes
CASE_1089,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,1089,0,yes
CASE_1090,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__human_review_required,1090,0,yes
CASE_1091,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,1091,0,yes
CASE_1092,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,1092,0,yes
CASE_1093,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,1093,0,yes
CASE_1094,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,1094,0,yes
CASE_1095,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,1095,0,yes
CASE_1096,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,1096,0,yes
CASE_1098,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1098,0,yes
CASE_1100,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,1100,0,yes
CASE_1101,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1101,0,yes
CASE_1102,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,1102,0,yes
CASE_1104,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,1104,0,yes
CASE_1105,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__human_review_required,1105,0,yes
CASE_1108,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1108,0,yes
CASE_1111,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,1111,0,yes
CASE_1112,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,1112,0,yes
CASE_1113,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,1113,0,yes
CASE_1115,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,1115,0,yes
CASE_1116,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,1116,0,yes
CASE_1117,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,1117,0,yes
CASE_1118,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,1118,0,yes
CASE_1119,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,1119,0,yes
CASE_1120,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,1120,0,yes
CASE_1121,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,1121,0,yes
CASE_1122,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,1122,0,yes
CASE_1123,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,1123,0,yes
CASE_1124,train,70/15/15,Minamata-inspired,no_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__no_violation,1124,0,yes
CASE_1125,train,70/15/15,Stockholm-inspired,no_violation,STO_R01,listed_POP,use,Stockholm-inspired__no_violation,1125,0,yes
CASE_1126,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,1126,0,yes
CASE_1128,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,1128,0,yes
CASE_1129,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1129,0,yes
CASE_1130,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,1130,0,yes
CASE_1132,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,1132,0,yes
CASE_1133,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1133,0,yes
CASE_1135,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,1135,0,yes
CASE_1136,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,1136,0,yes
CASE_1137,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,1137,0,yes
CASE_1139,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,1139,0,yes
CASE_1140,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,1140,0,yes
CASE_1141,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,1141,0,yes
CASE_1142,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R04,restricted_solvent,export,Rotterdam-inspired__human_review_required,1142,0,yes
CASE_1143,train,70/15/15,Stockholm-inspired,human_review_required,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__human_review_required,1143,0,yes
CASE_1144,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,1144,0,yes
CASE_1145,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R04,restricted_solvent,export,Rotterdam-inspired__insufficient_evidence,1145,0,yes
CASE_1146,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,1146,0,yes
CASE_1149,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__confirmed_violation,1149,0,yes
CASE_1153,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1153,0,yes
CASE_1154,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,1154,0,yes
CASE_1155,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1155,0,yes
CASE_1156,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R01,hazardous_waste,movement,Basel-inspired__insufficient_evidence,1156,0,yes
CASE_1157,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1157,0,yes
CASE_1159,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1159,0,yes
CASE_1160,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1160,0,yes
CASE_1161,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R02,PCB_stock,storage,Stockholm-inspired__insufficient_evidence,1161,0,yes
CASE_1162,train,70/15/15,Basel-inspired,probable_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__probable_violation,1162,0,yes
CASE_1163,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,1163,0,yes
CASE_1164,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,1164,0,yes
CASE_1165,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,1165,0,yes
CASE_1166,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1166,0,yes
CASE_1167,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,1167,0,yes
CASE_1168,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R04,ODS_blend,sale,Montreal-inspired__insufficient_evidence,1168,0,yes
CASE_1169,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,1169,0,yes
CASE_1171,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,1171,0,yes
CASE_1172,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,1172,0,yes
